university,startup_name,description,website,funding_usd,funding_stage,categories,founded,city,country,is_ai_related,ai_confidence_score,tags,location,source,cohort_year,enriched_from
UIUC (Illini-Founded),AskWhai,We choose to build the moon.,https://www.askwhai.com/,nan,,Internet,2018-10-17,Chicago,USA,True,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),ASL Aspire,"ASL Aspire is a SaaS Edtech, a groundbreaking platform focusing on ASL (American Sign Language) STEM education.",https://www.aslaspire.com/,nan,,"EdTech,Education,SaaS,Subscription Service",2022-08-30,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Aten Ventures,"Aten Ventures is a venture capital firm that specializes in marketing, technology, fundraising, and compliance.",http://www.atenventures.com,nan,,"Finance,Management Consulting,Venture Capital",2017-01-01,Wilmington,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Atlas5D,Atlas5D is a leader in creating solutions to help people with reduced mobility live better and richer lives.,http://www.atlas5d.com,3272500.0,,"Hardware,Software",2011-12-29,Cambridge,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),ATSP Innovations,ATSP Innovations designs and produces polymers.,https://www.atspinnovations.com/,637940.0,,"Manufacturing,Plastics and Rubber Manufacturing",2010-01-01,Champaign,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Auto-Tune,Auto-Tune is a vehicle repair shop that offers performance vehicle tuning and gearbox remapping services.,https://auto-tune.co.uk,nan,,"Automotive,Customer Service,Mechanical Engineering",2014-01-01,Ballymena,GBR,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Autonomic Materials,Autonomic Materials is a manufacturer of corrosion-resistant chemicals to repair coating damage at the micron level.,https://www.autonomicmaterials.com/,7049252.0,,"Chemical,Chemical Engineering,Manufacturing",2007-01-01,Champaign,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),AutoScout 24,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),Avail,Avail provides a platform containing tools and resources that streamline the landlord-tenant relationship.,http://www.avail.co,9737500.0,,"Property Management,Real Estate,SaaS,Software",2012-01-01,Chicago,USA,True,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Avant,AVANT develops web and mobile applications for a range of platforms and websites.,http://www.avantexperience.com,nan,,"Brand Marketing,Education,Enterprise Software,iOS,Software,Web Development",2007-01-01,San Francisco,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Avatria,Avatria is a independent digital commerce firm.,https://www.avatria.com/,nan,,Internet,2014-01-01,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Avicenna Community Health Center,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),AwardSpring,AwardSpring is a cloud-based scholarship management platform that makes scholarship administration simpler and more efficient.,http://awardspring.com/,2377204.0,,"Information and Communications Technology (ICT),Information Services,Information Technology,SaaS",2014-01-01,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Axelson Realty LLC,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),B2 Enterprises,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),Badu Tax Services,"Badu Tax Services provides tax planning, tax preparation and tax representation services.",https://www.badutaxservices.com/,nan,,"Accounting,Consulting,Financial Services",2016-01-01,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),BAIOTEQ,"World's #1 biosecurity platform for post-pandemic health & safety, powered by Web3, based on WHO & CDC guidelines.",https://www.baioteq.com/,nan,,"Health Care,Web3",2020-10-01,Saint John,CAN,True,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Beacons,We are going to change how you experience everyday life. Online and offline.,http://www.beacons.at,nan,,"Internet of Things,Marketing Automation,Social Impact",2013-11-16,nan,nan,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),BearPaw Inc.,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),Beckman Coulter,"Beckman Coulter develops, manufactures and markets products that simplify & automate biomedical testing for lab professionals.",http://www.beckmancoulter.com,nan,,"Biotechnology,Health Diagnostics,Life Science,Manufacturing",1935-01-01,Brea,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Benford Brown & Associates,"Benford Brown & Associates is an accounting firm that expertise in taxation, auditing, payroll and business consulting services.",https://www.benfordbrown.com,nan,,"Accounting,Consulting,Financial Services",1996-01-01,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Betterworks,Betterworks is a software platform specializing in businesses improving employee performance and engagement services.,https://www.betterworks.com,161500000.0,,"Enterprise Software,Human Resources,Information Technology,SaaS,Software",2013-01-01,Menlo Park,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),BioAnalytics,BioAnalytics is an early-stage biotechnology company focused on designing the next generation of immunoassay technology.,http://www.bioanalyticsystems.com,150000.0,,"Biotechnology,Medical",2012-01-01,Champaign,USA,True,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bitbaza.io,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),Black Spectacles,Online learning for architecture & design,https://blackspectacles.com/,nan,,"Architecture,E-Learning,EdTech,Software",2010-01-01,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Blekko,Blekko offers a web search engine and social news platform that provides users with curated links for the entered search criteria.,http://www.blekko.com,60200000.0,,"News,Search Engine,Social News",2007-06-01,Redwood Shores,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bloc,Bloc is a mentor-led online bootcamp for aspiring software developers and designers.,https://www.bloc.io,8250000.0,,"Android,Continuing Education,Education,Information Technology,iOS,Software,Web Design,Web Development",2011-12-14,San Francisco,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Blockspring,"Blockspring is a place to create, share, and run functions.",https://www.blockspring.com/,3520000.0,,"Enterprise Software,Innovation Management,Internet of Things,Social Media,Software",2014-01-01,San Francisco,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bloom Energy,Bloom Energy offers on-site power generation systems that can use a wide variety of inputs to generate electricity.,http://www.bloomenergy.com,2239400000.0,,"CleanTech,Energy,Fuel Cell,Oil and Gas,Wind Energy",2001-01-01,Sunnyvale,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),BloomReach,Bloomreach is a developer of a cloud-based software that connects both customer and product data to personalize all customer touch-points.,http://www.bloomreach.com,452000000.0,,"Information Technology,Marketing Automation,Software,Web Development",2009-03-01,Mountain View,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bluestem Financial Advisors,Bluestem Financial Advisors offers investment and financial solutions.,https://www.bluestemfa.com/,nan,,"Advice,Finance,Financial Services",nan,Champaign,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),BODO,bodo is an online store of gifts-impressions.,https://www.bodo.ua,nan,,"E-Commerce,Gift,Leisure",2009-01-01,Kyiv,UKR,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Boka Restaurant Group,"Boka Restaurant Group is a restaurant chain that offers hospitality, Israeli cuisine dinner, grilling goat, chicken, fish, and oysters.",https://www.bokagrp.com/,nan,,"Food and Beverage,Hospitality,Restaurants",2002-01-01,Chicago,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Boom Financial Inc.,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),BorderX Lab,Democratization of global shopping via intelligent mobile robot; connect global brands with emerging Chinese consumers.,https://www.borderxlab.com/,20000000.0,,"E-Commerce,Mobile,Robotics,Shopping",2013-09-16,Sunnyvale,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bragg & Associates Inc.,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),Brik + Clik,Brik + Clik builds smart stores that connects the online and offline retail world,https://www.brikclik.com,nan,,"E-Commerce,E-Commerce Platforms,Interior Design,Real Estate,Retail,Retail Technology,Sharing Economy",2020-01-01,New York,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Brius,"Brius provides an unparalleled staffing, technology and telecommunications solutions through contract staff augmentation.",http://www.briustelecom.com,nan,,"CRM,Information Technology,Staffing Agency,Telecommunications",2010-01-01,Kirkland,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bumper Works,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),Business Logic Corporation,,,,,,,,,False,0.0,,,UIUC Entrepreneurship,,
UIUC (Illini-Founded),BUYin,BuyIn provides sustainable procurement excellence in the telecommunications industry.,https://www.buyin.pro/,nan,,Telecommunications,2011-01-01,Brussels,BEL,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),Bytemobile,Bytemobile offers solutions enabling mobile network operators to improve the utilization and performance of their existing network capacity.,http://www.bytemobile.com,38100000.0,,"Mobile,Subscription Service,Telecommunications,Video",2000-07-01,Champaign,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UIUC (Illini-Founded),C3.ai,"C3.ai Inc is an enterprise artificial intelligence company. The company provides software-as-a-service applications that enable customers to rapidly develop, deploy, and operate large-scale Enterprise AI applications across any infrastructure. It provides solutions under three divisions namely, The C3 AI Platform, which is an end-to-end application development and runtime environment for designing, developing, and deploying AI applications: C3 AI Applications, which is a portfolio of pre-built, extensible, industry-specific, and application-specific Enterprise AI applications: and C3 Generative AI, which combines the utility of large language models. Geographically the company derives revenue from North America, Europe, the Middle East and Africa, Asia Pacific, and the Rest of the World.",www.c3.ai,1186.61406,Formerly VC-backed,Information Technology,2009.0,Redwood City,United States,True,0.0,,,UIUC Entrepreneurship,,PitchBook
UIUC (Illini-Founded),Calimetrix,Calimetrix is dedicating to the development of MRI phantoms for the MR clinical and research community.,https://www.calimetrix.com/,nan,,"Biotechnology,Health Care,Hospital",2016-01-01,Madison,USA,False,0.0,,,UIUC Entrepreneurship,,Crunchbase
UChicago (Polsky/NVC),AIM Clinics,Autism therapy provider,,,,,,,,False,0.0,,,UChicago Polsky Center,,
UChicago (Polsky/NVC),AMOpportunities,International student education platform,https://www.amopportunities.org,11849949.0,,"Education,Health Care,Higher Education,Training",2013-02-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Appiness,Video commerce technology,http://appiness.mobi,6464850.0,,"Advertising,Big Data,E-Commerce,Marketing Automation,Mobile",2014-02-01,Aalst,BEL,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Ascent Technologies,Financial compliance software,,,,,,,,False,0.0,,,UChicago Polsky Center,,
UChicago (Polsky/NVC),BallotReady,Voter information guide,http://www.ballotready.org,2883000.0,,"Impact Investing,Mobile",2015-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),BenchPrep,Mobile learning platform,http://www.benchprep.com,28200000.0,,"Android,Education,iOS,SaaS,Skill Assessment,Software,Test and Measurement",2010-08-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),BrewBike,Mobile coffee service,https://www.brewbike.com,5850000.0,,"Communities,Food and Beverage",2015-04-01,Austin,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),BloomNation,Local florist marketplace,https://www.bloomnation.com,18200000.0,,"E-Commerce,Flowers,Marketplace,Retail",2010-03-22,Los Angeles,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Braintree,Payment processing (acquired by PayPal),http://www.braintreepayments.com,69000000.0,,"Billing,Credit Cards,Financial Services,FinTech,Mobile Apps,Payments,Software",2007-10-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),CaptainU,College sports recruiting software,https://stacksports.captainu.com,nan,,Software,2007-01-10,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),ClostraBio,Immunotherapy therapeutics,http://www.clostrabio.com,7540000.0,,"Biopharma,Biotechnology,Medical",2016-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Cubii,Under-desk elliptical fitness device,https://www.cubii.com/,1293000.0,,"Fitness,Health Care,Wellness",2012-11-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Darby Smart,DIY video community,https://www.darbysmart.com/,7300000.0,,"Communities,E-Commerce,News,Video",2013-01-01,San Francisco,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),ExplORer Surgical,Operating room workflow software,http://explorersurgical.com/,11769997.0,,"Clinical Trials,Health Care,Hospital,Medical Device,Software",2015-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Fronen,Banana-based frozen dessert,,,,,,,,False,0.0,,,UChicago Polsky Center,,
UChicago (Polsky/NVC),GrubHub,Food delivery platform,http://www.grubhub.com,284100000.0,,"E-Commerce,Food and Beverage,Food Delivery,Marketplace",2004-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Hello Tractor,Agricultural equipment rental,https://hellotractor.com/,7350000.0,,"Agriculture,AgTech,Big Data,Farming,Internet of Things",2014-06-16,Abuja,NGA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),LuminAID,Solar lighting products,http://luminaid.com/,nan,,"E-Commerce,Electronics,Humanitarian,Social Impact,Solar",2011-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Mindful Urgent Care,Mental health services,,,,,,,,False,0.0,,,UChicago Polsky Center,,
UChicago (Polsky/NVC),Oxalo Therapeutics,Kidney disease treatment,https://www.oxalotherapeutics.com/,3774994.0,,"Biotechnology,Clinical Trials,Medical,Therapeutics",2017-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),PartySlate,Event planning platform,http://www.partyslate.com,11500000.0,,"Events,Lifestyle,Marketplace,SaaS,Travel",2015-06-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Quevos,High-protein chips,https://quevos.com/,1565000.0,,Food and Beverage,2017-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Rise Interactive,Digital marketing agency,http://www.riseinteractive.com,12300000.0,,"Advertising,Analytics,Email Marketing,Media and Entertainment,Search Engine,SEO,Social Media Advertising",2004-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Seurat Therapeutics,Migraine treatment,https://www.seurat-therapeutics.com/,1260000.0,,"Pharmaceutical,Therapeutics",2016-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),Simple Mills,Almond flour baking products,http://www.simplemills.com,7217337.0,,"Food and Beverage,Food Processing,Nutrition",2013-07-20,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
UChicago (Polsky/NVC),TAINA,Financial compliance software,,,,,,,,False,0.0,,,UChicago Polsky Center,,
UChicago (Polsky/NVC),Tovala,Smart cooking appliance,http://www.tovala.com,68639786.0,,"Cooking,Delivery,Food and Beverage,Food Delivery",2015-01-01,Chicago,USA,False,0.0,,,UChicago Polsky Center,,Crunchbase
Northeastern University,119,HealthTech medical alert system,https://119-website.netlify.app,50000.0,,Communication Hardware,nan,Ohio,USA,False,0.0,,,Northeastern Entrepreneurship,,Crunchbase
Northeastern University,Airefresco,Diagnostics and intervention programs for mental health,,,,,,,,True,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Alia,Business services helping small companies connect with customers,http://www.alia.dk,nan,,Apps,2006-01-01,Stege,DNK,False,0.0,,,Northeastern Entrepreneurship,,Crunchbase
Northeastern University,Alpine Start Development,Real estate development firm,https://www.alpinestartdev.com,nan,,"Property Development,Real Estate,Real Estate Investment",2020-01-01,Dallas,USA,False,0.0,,,Northeastern Entrepreneurship,,Crunchbase
Northeastern University,Althea Health,HealthTech using conversational AI,http://corp.altheahealth.com/,nan,,"Health Care,Medical,Medical Device",2004-01-01,San Francisco,USA,True,0.0,,,Northeastern Entrepreneurship,,Crunchbase
Northeastern University,Apriqot LLC,HealthTech platform for population health assessments,,,,,,,,False,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Arch Printing,Compliance support services,,,,,,,,False,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Atrium Campus,EdTech reimagining campus card management,,,,,,,,False,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Benswic Cares,Personalized self-care kits,,,,,,,,False,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Better Than Belts,Modern suspenders brand,,,,,,,,False,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Blacket,App for booking services and purchasing products,,,,,,,,False,0.0,,,Northeastern Entrepreneurship,,
Northeastern University,Blue Ink Digital,Lead generation and data analytics firm,https://www.blueinkdigital.com,nan,,"Fraud Detection,Internet,Machine Learning",2018-01-01,Boston,USA,False,0.0,,,Northeastern Entrepreneurship,,Crunchbase
Harvard (iLab),1Room,"For schools in Kenya with one room and one generalist teacher, 1Room is digitizing and delivering school curriculum via tablets.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),A1 Power Technologies,"Powering Nigeria’s food systems with clean energy across farming, processing, and distribution — improving food security while reducing the environmental footprint of agriculture.",https://a1powertechnologies.com/,100000.0,,"Clean Energy,Energy,Energy Management,Solar,Sustainability",2015-01-01,Suru-lere,NGA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),A33,"Developing a diversified holding company with three arms: real estate development and operations, active investments, and a new ventures division.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Absco Therapeutics,AbscoTx injects image-guided therapy into tumors to educate the immune system to fight cancer locally and at metastatic sites.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),AccessEquity,"Enhancing the employability of Bangladeshi youth through scalable, quality online training in AI and cybsersecurity.",,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),acelab,"The seamless way to research, specify, and manage building materials.",https://acelabusa.com,8765001.0,,"Architecture,B2B,Construction",2019-01-01,Brooklyn,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),AceUp,The AI-powered team transformation engine.,www.aceup.com,32.182148,Venture Capital-Backed,Business Products and Services (B2B),2015.0,Boston,United States,True,0.4,,,Harvard iLab,,PitchBook
Harvard (iLab),Aclaria Partners,"Financing decarbonization of real estate at scale with a team that has best-in-class subject matter expertise; demonstrated leadership across multiple economic cycles; and proven track records in global finance, business, and policy.",http://www.aclaria.com/,nan,,"Finance,Financial Services,Service Industry",2004-01-01,San Francisco,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),"Active Surfaces, Inc.","Developing a patented, lightweight, flexible solar technology that accelerates adoption in the built environment and rapidly mitigates carbon dioxide emissions at a global scale.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Adalat AI,Building India’s first end-to-end justice technology platform to address systemic inefficiencies in the judicial system.,https://adalat.ai,25000.0,,"Artificial Intelligence (AI),Social",2023-01-01,nan,nan,True,0.2,,,Harvard iLab,,Crunchbase
Harvard (iLab),ADAPT,An automated sustainability reporting platform for fleet operators with the aim to reduce greenhouse gas emissions in the transportation industry.,http://www.adapt.org,nan,,"Association,Communities,Non Profit,Service Industry",1983-01-01,Austin,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Adaptilens,"Developing the first and only intraocular lens that responds to the eye's natural signal to focus, thus eliminating the need for eyeglasses or contact lenses.",https://adaptilens.com/,19100000.0,,"Health Care,Medical,Medical Device",2019-01-01,Boston,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Adaptive Reader,"Adapting any book for every learner—personalized by language, reading level, and printed on demand.",nan,nan,,"EdTech,Education",2023-01-01,Cambridge,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Adeuk,Solving challenges around implementing new AI agent technologies.,,,,,,,,True,0.2,,,Harvard iLab,,
Harvard (iLab),Adiabatic Materials,Building a novel chemical manufacturing platform to decarbonize the chemical industry by replacing heat obtained from fossil fuels with electricity.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Adolescent Health Champions,Using peer-to-peer education to train adolescents in India in critical health topics.,https://adolescenthealthchampions.org/,nan,,"Consulting,Education,Professional Services,Training",2015-01-01,Mumbai,IND,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),AdvancedEdLink,"Providing expert college admissions consulting, academic road mapping, and career counseling, from SAT preparation through PhD applications, to guide students every step of the way.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Adventus Robotics,"Building autonomous wheelchairs to improve the lives of the severely disabled, and to minimize passenger-porter interaction for safer airports and hospitals.",https://www.adventusrobotics.com/,nan,,"Manufacturing,Medical Device",nan,Toronto,CAN,True,0.2,,,Harvard iLab,,Crunchbase
Harvard (iLab),AerroTerra,"Developing adaptable TPMS-based clay modules for façades and interiors that support efficient crop growing, cooler environments, and reduced building energy use.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),AgDev,"Offering long-term debt capital for expansion-focused farmers in Brazil to purchase and restore degraded pastures to productivity, which reduces the need and financial incentive to clear native vegetation.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Agents of Discovery Inc.,Using the latest innovations in Augmented Reality and interactive education to fully engage kids in real-world contextualized education.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),AgX,Building hardware-enabled software for sustainable livestock farming.,https://agxauditors.com,nan,,"Accounting,Professional Services",2013-01-01,Al Barahah,ARE,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),AI Pathology,Developing a convolutional neural network platform for the early detection of skin cancer using standard smartphone photographs.,,,,,,,,True,0.4,,,Harvard iLab,,
Harvard (iLab),Aidra Health,"Democratizing access to life-saving medical equipment in emerging markets through flexible sharing, leasing, and on-demand solutions.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Air Right Exchange of America (AREA),Simplifying zoning so Americans with air rights can transfer them to builders who will use them.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Aira Health,"Building an AI platform for clinical trial protocol design that helps biotech companies avoid preventable amendments, reduce revenue loss, and accelerate development timelines.",www.aira.healthcare,nan,Venture Capital-Backed,Healthcare,2025.0,Boston,United States,True,0.4,,,Harvard iLab,,PitchBook
Harvard (iLab),AIRQUA,"Transforming flood relief with air-generated water technology, delivering clean, safe water to families in urgent need during crises.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Akademi.al,Providing equal access to an excellent education to Albanian-speaking students around the globe.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Al Misrah Tailoring,"Specializing in Emirati menswear through tailoring that emphasizes premium fabrics, craftsmanship, customer experience, and sustainability.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Aldatu Biosciences,Advancing infectious disease diagnostics that facilitate society's collective response to global health emergencies.,http://www.aldatubio.com,7800000.0,,"Biotechnology,Health Care,Medical",2014-01-07,Watertown,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Alfred,"Delivering a next generation living experience to renters through its resident-centric, technology-powered operating platform that also directly manages rental properties.",http://www.helloalfred.com,144849999.0,,"Home Services,Hospitality,Property Management,Real Estate,Software",2014-01-01,New York,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Algoma,Designing and building net-zero multifamily homes by combining mass timber with an offsite manufacturing approach.,https://algomanet.com,nan,,"Furniture,Home Decor,Manufacturing",nan,Algoma,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Almond Fintech,"Providing financial institutions with near-instant FX settlement across borders, consistently beating mid-market rates.",https://www.almondfintech.com,11000000.0,,"Financial Services,FinTech",2020-01-01,Boston,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Alnu Health,Providing an AI companion for chronic disease care to support patients with continuous guidance and personalized digital health insights.,www.alnuhealth.com,nan,Venture Capital-Backed,Healthcare,2025.0,Cambridge,United States,True,0.2,,,Harvard iLab,,PitchBook
Harvard (iLab),Alokito Hridoy Foundation,"Building a teacher development platform that aims to support, nurture and empower teachers in Bangladesh as compassionate leaders and lifelong learners",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Alpha Beta STEM Academy,Creating a Sixth Form college in Ghana that blends world-class STEM education with leadership training to prepare Africa’s future innovators.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Alvus Health INC,Alvus Health is developing a data-centric and automatic platform for target identification and drug discovery.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Amimi,Providing accessible and reliable guidance that helps young couples navigate relationship challenges and grow together.,,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Amira,Making a cooling mattress pad that keeps women experiencing disruptive hot flashes due to menopause asleep all night long.,https://www.amirasrl.com/,nan,,"Biopharma,Manufacturing,Pharmaceutical",2003-01-01,Triuggio,ITA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Analog Social,"Curated tech-free experiences for professionals to find community, make authentic in-person connections, and explore ideas.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Anise Health,Reimagining mental health for the Asian community by providing personalized online interventions that acknowledge cultural context and addresses intersectional needs.,http://anisehealth.co,4200000.0,,"Fitness,Health Care,Hospital,Mental Health,Wellness",2022-01-01,New York,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Anka Space,"Developing reusable rockets for affordable, frequent satellite launches, making space accessible to everyone.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Aperture Bio,"Realizing orders-of-magnitude improvements in speed and sensitivity, Aperture rapidly analyzes proteins in whole cells to map immune interactions.",https://aperture.bio/,120000.0,,"Biotechnology,Health Care,Life Science",2022-01-01,Allston,USA,False,0.0,,,Harvard iLab,,Crunchbase
Harvard (iLab),Applied Impact,"Building software for communities, regulators, and developers to forecast air pollution and water impact of energy-intensive sites connected via the grid or on-site power sources.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),"Aptemiz, Inc","Helping governments and nonprofits recover hidden funds through cost allocation, indirect cost rates, and compliance solutions.",,,,,,,,False,0.0,,,Harvard iLab,,
Harvard (iLab),Arcanist,Developing therapeutics for neurodegenerative diseases.,https://www.arcanist.xyz/,nan,,"Blockchain,Web3",2022-04-13,San Jose,USA,False,0.0,,,Harvard iLab,,Crunchbase
